"gene"	"ASDc"	"IDG"	"hs"	"SCZ"	"FMRP"	"PSD"	"NP_exon_max_z"	"any_Brain_GO"	"TADAq"	"TADAi"	"UASD"	"varp"	"meanp"	"medp"	"minp"	"maxp"
"SLC39A7"	0	0	0.177	0	0	0	1.22453930603361	0	0.93669091183227	0	0	0.00106512106227545	0.349461592092147	0.347772869463647	0.280832779912291	0.460246157195562
"TMPRSS5"	0	0	0.086	0	0	0	1.43763564841245	0	0.943639598605468	0	0	0.00102370260414155	0.349460015529164	0.34696413606765	0.2825750731314	0.460246157195562
"CD44"	0	0	0.156	0	0	0	1.26048536115359	0	0.878872539221041	0	0	0.00102285665170053	0.349457529296398	0.34692549473687	0.282696568288372	0.460246157195562
"TUBGCP2"	0	0	0.071	0	0	0	1.4939353664451	0	0.942868544430967	0	0	0.00105517356501292	0.349451726928019	0.346911373264288	0.278004085432393	0.460246157195562
"SNX25"	0	0	0.079	0	0	0	1.46240922023171	0	0.935927039986447	0	0	0.00103688384309516	0.34944742766335	0.346602532717424	0.280754476989746	0.460246157195562
"CDRT15L2"	0	0	0	0	0	0	1.99502152348836	0	1	0	0	0.00143733813460662	0.349442505058808	0.348621328641616	0.252473839403882	0.460246157195562
"FAM185A"	0	0	0	0	0	0	1.99470780395906	0	0.929952979543266	0	0	0.00143722930045039	0.349437849528417	0.348617958768004	0.25247244001254	0.460246157195562
"CCNB2"	0	0	0.9	0	0	0	0.842896604683761	0	0.927774163569856	0	0	0.0104384016298343	0.349431013669078	0.385841135555226	0.0410874015762948	0.627094745676249
"RFNG"	0	0	0.137	0	0	0	1.29710904963388	0	0.898997931139153	0	0	0.00100139136214085	0.349411829083302	0.345876306346433	0.284102969103121	0.460246157195562
"OR56B1"	0	0	0.065	0	0	0	-3.76636542510964	1	0.937689506232172	0	0	0.0089229045916215	0.349403794265613	0.339113113867004	0.165808587959844	0.817718594170137
"RFX8"	0	0	0	0	0	0	1.99187154238941	0	0.740933204792832	0	0	0.00143624658943375	0.349395761880614	0.348587493936367	0.252459788690674	0.460246157195562
"TMEM41B"	0	0	0.267	0	0	0	1.11308624551193	0	0.941502943467011	0	0	0.00145106204456182	0.349385571528359	0.349798723955162	0.240762949175235	0.460246157195562
"TTC39C"	0	0	0	0	0	0	1.99103484659963	0	0.932671188842418	0	0	0.0014359571138825	0.349383346686319	0.348578507297744	0.252456056637047	0.460246157195562
"CDHR4"	0	0	0	0	0	0	1.99074618133137	0	0.674720960713025	0	0	0.0014358572877961	0.349379063434638	0.348575406901241	0.252454769063737	0.460246157195562
"TES"	0	0	0.196	0	0	0	1.19427514340768	0	0.90121323348736	0	0	0.00112070253500829	0.349378700925288	0.348174016749331	0.275925479356332	0.460246157195562
"ZCCHC7"	0	0	0.104	0	0	0	1.37793412166783	0	0.911658861914712	0	0	0.00100194030435341	0.349376368733051	0.346795817135682	0.285933493258619	0.460246157195562
"HINFP"	0	0	0	0	0	0	1.98835002690118	0	0.872254905065352	0	0	0.00143502953761498	0.349343510336111	0.348549672099193	0.252444081335186	0.460246157195562
"CCSER1"	0	0	0	0	0	0	1.98802936226312	0	1	0	0	0.00143491888427925	0.349338752635452	0.34854622828098	0.252442651075897	0.460246157195562
"PLSCR2"	0	0	0.136	0	0	0	1.29718968265196	0	0.9272942424912	0	0	0.00100141302819503	0.349338133821476	0.345788195444582	0.284077347323051	0.460246157195562
"MKRN2OS"	0	0	0	0	0	0	1.98519461185601	0	1	0	0	0.00143394191561447	0.349296695317394	0.348515785496966	0.252430007482673	0.460246157195562
"RNF115"	0	0	0	0	0	0	1.98498083536765	0	0.895726439867743	0	0	0.00143386832946771	0.349293523793111	0.348513489821298	0.252429054010812	0.460246157195562
"NUTM2F"	0	0	0	0	0	0	1.98467872142969	0	1	0	0	0.00143376435727717	0.34928904175332	0.348510245542656	0.252427706546124	0.460246157195562
"MST1"	0	0	0	0	0	0	1.98447185848914	0	0.948594567141696	0	0	0.00143369318012291	0.349285972840679	0.3485080241419	0.252426783915148	0.460246157195562
"GTSF1"	0	0	0.429	0	0	0	1	0	0.912381694994951	0	0	0.00287886747471294	0.349275825857251	0.360031904930457	0.166917384738972	0.460246157195562
"HID1"	0	0	0	0	0	0	1.98327816477071	0	1	0	0	0.00143328268574557	0.349268264161466	0.34849520590119	0.252421459956338	0.460246157195562
"TRIP10"	0	0	0.348	0	0	0	1.04687371093963	0	0.939526364166078	0	0	0.0020595461930066	0.349250990495393	0.355010176704242	0.201980648404869	0.460246157195562
"GC"	0	0	0.12	0	0	0	1.33089235878752	0	0.791417862104647	0	0	0.000996734514632343	0.34923199608194	0.346515153276042	0.284971799629814	0.460246157195562
"ARHGAP9"	0	0	0.126	0	0	0	1.31646914843936	0	0.928765503680343	0	0	0.000997551846872171	0.349229649893659	0.345895559757692	0.284606412218784	0.460246157195562
"AGBL2"	0	0	0.124	0	0	0	1.32095074063117	0	0.946894363712414	0	0	0.000997166331652093	0.34922227390483	0.346056231785962	0.284721553702439	0.460246157195562
"SUSD2"	0	0	0.132	0	0	0	1.30078635643363	0	0.947908665058022	0	0	0.00100067724076079	0.349157749247587	0.345618055908384	0.284121193158816	0.460246157195562
"SLC30A2"	0	0	0.087	0	0	0	1.4233436489496	0	0.931544909384128	0	0	0.0010230725344501	0.349155384046968	0.346631895129345	0.282526644786575	0.460246157195562
"GSX2"	0	0	0.322	0	0	0	-1.26959410832102	1	0.930175694294655	0	0	0.00897910977424603	0.349154278373265	0.36055162493998	0.0863854165520914	0.661203770775651
"MROH1"	0	0	0	0	0	0	1.97550477126412	0	1	0	0	0.00143061912656922	0.349152958928867	0.348411743592081	0.252386791888083	0.460246157195562
"PPT2"	0	0	0	0	0	0	1.97429539507353	0	0.929967188672354	0	0	0.00143020622874106	0.349135022138038	0.348398760287091	0.252381398550885	0.460246157195562
"LALBA"	0	0	0.118	0	0	0	1.33273558421674	0	0.775933097892706	0	0	0.000997637209868821	0.349129820636953	0.346652428023509	0.284961483131267	0.460246157195562
"VSTM5"	0	0	0	0	0	0	1.97303969256617	0	1	0	0	0.00142977794054977	0.349116398909255	0.348385280120492	0.252375798697513	0.460246157195562
"CYP2F1"	0	0	0	0	0	0	1.97298103305802	0	0.945834355419527	0	0	0.00142975794389536	0.349115528950677	0.348384650413187	0.252375537105205	0.460246157195562
"TMEM206"	0	0	0.088	0	0	0	1.41855296173513	0	0.944837436607537	0	0	0.00102165037985094	0.349114878423566	0.346667067396402	0.282739904524327	0.460246157195562
"GSS"	0	0	0.261	0	0	0	1.11373640580402	0	0.603722544993552	0	0	0.00142200253371122	0.349110015198991	0.349197085254347	0.243036532861106	0.460246157195562
"RTFDC1"	0	0	0	0	0	0	1.97246885772378	0	1	0	0	0.00142958338681049	0.349107933119267	0.348379152277932	0.252373253064908	0.460246157195562
"ZNF197"	0	0	0.254	0	0	0	1.12028796809059	0	0.947759502249287	0	0	0.00138252761298315	0.349095715825733	0.348879483377896	0.246448885903906	0.460246157195562
"SLC5A11"	0	0	0.127	0	0	0	1.31018123473536	0	0.943418894963	0	0	0.000999064992262074	0.349094033472072	0.345679412587282	0.284372065280919	0.460246157195562
"SIGLEC5"	0	0	0.025	0	0	0	1.73374509263594	0	0.863964137355689	0	0	0.00123909955675247	0.349092768086474	0.348289372114532	0.261250552618594	0.460246157195562
"CDK2AP2"	0	0	0.426	0	0	0	0.998986772068734	0	0.912073991188772	0	0	0.00285177993800672	0.349077971279081	0.359564617793685	0.1677183214976	0.460246157195562
"ZNF654"	0	0	0.424	0	0	0	1	0	0.932684094507761	0	0	0.00282937266823457	0.349076726041595	0.359435574379388	0.168538275386567	0.460246157195562
"GPCPD1"	0	0	0	0	0	0	1.97026620315656	0	0.672478923781213	0	0	0.00142883351183646	0.349075267838131	0.348355507989617	0.252363430507046	0.460246157195562
"MMP11"	0	0	0.173	0	0	0	1.22157218374197	0	0.932839839390146	0	0	0.00106119248138204	0.349074124079286	0.34700829045964	0.280645484098391	0.460246157195562
"RBP2"	0	0	0.044	0	0	0	1.60809398609483	0	0.883077786738833	0	0	0.0011439742511926	0.349072514851292	0.347895556550775	0.26805768052744	0.460246157195562
"LINC00452"	0	0	0	0	0	0	1.96997941460213	0	1	0	0	0.00142873597536207	0.349071014924633	0.348352429581741	0.252362151615582	0.460246157195562
"MRPS15"	0	0	0.087	0	0	0	1.42029393039799	0	0.925482149330065	0	0	0.00102336959155366	0.349069706697883	0.346531827091501	0.282441090583282	0.460246157195562
"ASIC4"	0	0	0	0	0	0	1.9695888615629	0	0.93951244185715	0	0	0.00142860318509906	0.349065223297416	0.348348237399549	0.252360410008532	0.460246157195562
"SNRNP27"	0	0	0	0	0	0	1.96893445657744	0	0.825440210114279	0	0	0.00142838077775608	0.349055519074466	0.348341213145407	0.252357491814968	0.460246157195562
"LTN1"	0	0	0	0	0	0	1.96829370757228	0	0.350233428682787	0	0	0.00142816312573734	0.349046017531016	0.348334335599653	0.252354634539289	0.460246157195562
"ACAP1"	0	0	0	0	0	0	1.96824593851135	0	0.928514386957575	0	0	0.00142814690388897	0.349045309179714	0.348333822870559	0.252354421524794	0.460246157195562
"ZNF644"	0	0	0.446	0	0	0	0.988570077836258	0	0.876619285558948	0	0	0.00308365728132434	0.349043345226269	0.361249774522277	0.159557061813727	0.460246157195562
"FIBP"	0	0	0.056	0	0	0	1.543715171454	0	0.827855794649281	0	0	0.00109873780361144	0.349037064318628	0.346487678430924	0.272386276616052	0.460246157195562
"WDR17"	0	0	0.104	0	0	0	1.3667374389054	0	0.773251853031609	0	0	0.00100398081818845	0.349032779458067	0.346534676179768	0.285544844994622	0.460246157195562
"GJA4"	0	0	0.136	0	0	0	1.28852267095396	0	0.932875333462129	0	0	0.00100452750133301	0.349030117699367	0.345595931559137	0.283675871766047	0.460246157195562
"ENOSF1"	0	0	0.243	0	0	0	1.13008777993052	0	0.940483051249252	0	0	0.00132528516053364	0.349022928808484	0.347936532501422	0.251711145548489	0.460246157195562
"GLB1L3"	0	0	0.052	0	0	0	1.56283649845436	0	0.863833974107368	0	0	0.00111260825626677	0.349021646391118	0.346951278473704	0.27093067144657	0.460246157195562
"NCAPD2"	0	0	0.048	0	0	0	1.58329339832447	0	0.865100774646345	0	0	0.00112756360908968	0.34901269602344	0.347601624696191	0.269480827618802	0.460246157195562
"IFNLR1"	0	0	0	0	0	0	1.96590396420879	0	1	0	0	0.00142735236505578	0.34901058200532	0.3483086861573	0.252343978206749	0.460246157195562
"BIRC5"	0	0	0.735	0	0	0	0.882943423729558	0	0.84659629594652	0	0	0.00741993764664367	0.34900426129947	0.378550324827899	0.070600264550441	0.557355698966074
"STAT2"	0	0	0.466	0	0	0	0.978646992367222	0	0.932323847916867	0	0	0.00332664160859636	0.349004189453648	0.362204198510254	0.151646274160894	0.460619766333562
"GMCL1"	0	0	0	0	0	0	1.96544723550481	0	0.93146520102152	0	0	0.00142719759097994	0.349003809826059	0.348303784225901	0.252341941598159	0.460246157195562
"LONRF2"	0	0	0.061	0	0	0	1.51890818560016	0	0.85132889150908	0	0	0.00108276538984831	0.349002022561873	0.346484708840893	0.27419193400554	0.460246157195562
"FBXW4"	0	0	0.141	0	0	0	1.27736672925364	0	0.887712131939273	0	0	0.00100910735990671	0.349001616890296	0.34579105324441	0.283269940518894	0.460246157195562
"CALCR"	0	0	0.154	0	0	0	1.25220382262615	0	0.912874152664087	0	0	0.00102543259149282	0.348997961197182	0.346241239884801	0.282227842227837	0.460246157195562
"COL17A1"	0	0	0.221	0	0	0	1.15391319086974	0	0.825320715385128	0	0	0.00122203766302288	0.348994413015111	0.347884156468577	0.262576821522461	0.460246157195562
"IL19"	0	0	0.029	0	0	0	1.69913271455599	0	0.783631594720715	0	0	0.00121540440809838	0.348991609007643	0.348132999001704	0.262646445209159	0.460246157195562
"CTXN2"	0	0	0	0	0	0	1.96328851243796	0	0.906557799526111	0	0	0.00142646682957072	0.348971802381079	0.348280616172255	0.252332315738006	0.460246157195562
"SNRNP48"	0	0	0	0	0	0	1.96292350680992	0	0.926119881141921	0	0	0.00142634339615589	0.348966390626004	0.34827669896596	0.252330688182679	0.460246157195562
"CUEDC1"	0	0	0.196	0	0	0	1.18492779009155	0	0.858025910852272	0	0	0.00112772426854077	0.348962369733587	0.347671571577864	0.274948196780321	0.460246157195562
"SPATA31A1"	0	0	0	0	0	0	1.96229740750198	0	1	0	0	0.00142613175440364	0.348957107896267	0.348269979822307	0.252327896430241	0.460246157195562
"FNDC3A"	0	0	0.39	0	0	0	1.01669950631519	0	0.942643299226393	0	0	0.00246965857296059	0.348948963438878	0.357443465226187	0.182610233021072	0.460246157195562
"NDUFB5"	0	0	0.088	0	0	0	1.41265306240217	0	0.918360601063663	0	0	0.00102225804838117	0.3489482513426	0.346472691022983	0.282572808065454	0.460246157195562
"OR10H2"	0	0	0.111	0	0	0	-2.89075768784281	1	0.902978410139612	0	0	0.00710890050921264	0.348941778095942	0.337419171071687	0.187939581412923	0.710141203337026
"CC2D2B"	0	0	0.362	0	0	0	1.03306660671596	0	0.946443140734853	0	0	0.00219671789324316	0.348927811962813	0.355462027917444	0.194892113628397	0.460246157195562
"AJUBA"	0	0	0	0	0	0	1.96016992448306	0	0.93634622745958	0	0	0.00142541340201697	0.348925566445658	0.348247149101053	0.252318410219197	0.460246157195562
"KIAA0825"	0	0	0	0	0	0	1.95999428510646	0	0.796249849534672	0	0	0.00142535415235591	0.348922962551718	0.348245264319379	0.252317627073237	0.460246157195562
"WRAP53"	0	0	0	0	0	0	1.95967706911459	0	0.945151490142964	0	0	0.001425247165156	0.348918259784875	0.348241860306753	0.252316212665429	0.460246157195562
"OR10W1"	0	0	0.066	0	0	0	-3.76043216940355	1	0.923229989275493	0	0	0.00887996550640653	0.348914589516797	0.33770257968582	0.165845205621034	0.815786737018455
"PLA2G2A"	0	0	0.226	0	0	0	1.14632793347221	0	0.884754331348442	0	0	0.00124572692529963	0.34890723386864	0.347538371946541	0.259877557723045	0.460246157195562
"WWC2"	0	0	0.372	0	0	0	1.02660798342026	0	0.937614013594894	0	0	0.00229235747866186	0.348904825253899	0.356090884226157	0.19038451225386	0.460246157195562
"CIITA"	0	0	0.156	0	0	0	1.24602074997387	0	0.946549376574571	0	0	0.00102981942251545	0.34889984632156	0.346141314335571	0.281922927966641	0.460246157195562
"ZNF253"	0	0	0.077	0	0	0	1.44874309430358	0	0.948136424141676	0	0	0.00104215973195271	0.348883086507431	0.346024488243171	0.279693769373234	0.460246157195562
"LCE3B"	0	0	0.045	0	0	0	1.59355904443459	0	0.907126654724595	0	0	0.00113894904305631	0.348879713777437	0.347559453537887	0.268352932332132	0.460246157195562
"TRMT11"	0	0	0.066	0	0	0	1.49201877534205	0	0.920354406530644	0	0	0.00106840310444153	0.348877714854558	0.346372928367713	0.275971625289809	0.460246157195562
"MIEF1"	0	0	0	0	0	0	1.95666201424481	0	1	0	0	0.00142423166087434	0.348873563327351	0.348215334170471	0.252302769352136	0.460246157195562
"THBS4"	0	0	0.154	0	0	0	1.24837476182245	0	0.9489277131952	0	0	0.00102723746729672	0.348851546704671	0.34606810737183	0.282025926056162	0.460246157195562
"NELL1"	0	0	0.133	0	0	0	1.28960995214219	0	0.939632613422533	0	0	0.00100433491372936	0.348842736217689	0.345329014280879	0.283646473809048	0.460246157195562
"RRP12"	0	0	0.364	0	0	0	1.03037391503932	0	0.946097345489287	0	0	0.00221853492714449	0.348828147165569	0.355437536968785	0.193765745633986	0.460246157195562
"SLC35F3"	0	0	0.125	0	0	0	1.30688416750966	0	0.938064225151993	0	0	0.00100085210060411	0.348825808282349	0.345587953923942	0.284164190805358	0.460246157195562
"LZIC"	0	0	0.176	0	0	0	1.21031362170776	0	0.882404400150965	0	0	0.00107237683067294	0.34880408883738	0.346885494376644	0.279968699539875	0.460246157195562
"OGFRL1"	0	0	0.092	0	0	0	1.39463515759285	0	0.860049587534905	0	0	0.00101725371922591	0.348801303471554	0.34610701390349	0.283429273067239	0.460246157195562
"C2orf42"	0	0	0.186	0	0	0	1.19480534857493	0	0.838659863179866	0	0	0.00109971869827519	0.348779990315048	0.34743975336638	0.278950230696957	0.460246157195562
"PCDP1"	0	0	0	0	0	0	1.95020138453649	0	0.935456838968462	0	0	0.00142206406072714	0.348777801057703	0.348191716187871	0.252273964751549	0.460246157195562
"KLHL8"	0	0	0.107	0	0	0	1.35003010484831	0	0.941006791743838	0	0	0.00100368414428795	0.348772177554182	0.346328484308141	0.285112186714555	0.460246157195562
"OR13H1"	0	0	0.102	0	0	0	-3.03999900823746	1	0.936509564640457	0	0	0.00735122031520652	0.348771066560505	0.334925480521796	0.188537260896549	0.731026307249138
"C2CD2"	0	0	0.071	0	0	0	1.46667391593537	0	0.922038239518536	0	0	0.00105574814614464	0.348752419534689	0.34599880808022	0.277756000729435	0.460246157195562
"C6orf229"	0	0	0	0	0	0	1.94817156992102	0	1	0	0	0.00142138540679661	0.348747717882375	0.348184296147533	0.252264915309698	0.460246157195562
"FAM221B"	0	0	0	0	0	0	1.94788769572715	0	0.940896024774948	0	0	0.00142129058569712	0.348743510819926	0.348183258449763	0.252263649741803	0.460246157195562
"PRSS38"	0	0	0	1	0	0	-0.889491504636133	0	0.3782647672893	0	0	0.0360754542082386	0.348740937250704	0.308132894061239	1.19165361575861e-08	0.999998856459637
"MFSD11"	0	0	0.039	0	0	0	1.62075096077847	0	0.84714264652367	0	0	0.00116382275488159	0.348724282342402	0.347532388739851	0.266141354091671	0.460246157195562
"EXD1"	0	0	0	0	0	0	1.94582287002112	0	0.945585843436984	0	0	0.0014206015480412	0.348712910781734	0.348175710597834	0.252254444462701	0.460246157195562
"PDCD6IP"	0	0	0.242	1	0	1	2.4054047253872	0	0.88086324219441	0	0	0.0588320175739792	0.348686088036175	0.319448234465999	1.2866862885584e-19	0.965247967822118
"KMO"	0	0	0.061	0	0	0	1.5056533481909	0	0.943039080331553	0	0	0.00108246133072421	0.348682385129448	0.346055490747881	0.274080387496518	0.460246157195562
"TTLL10"	0	0	0.093	0	0	0	1.38727134718529	0	0.933302777117718	0	0	0.00101654538394873	0.348678295347246	0.345953902350071	0.283552956533581	0.460246157195562
"SPRR2F"	0	0	0.088	0	0	0	1.40302777978374	0	0.904825927235581	0	0	0.00102326747516613	0.348676504705277	0.346155703011124	0.28230033013421	0.460246157195562
"UTP3"	0	0	0.055	0	0	0	-4.05507430471774	1	0.934147596969861	0	0	0.00959979061454245	0.348676468432998	0.338668877193564	0.156884793792126	0.841729278086623
"FOXO6"	0	0	0	0	0	0	1.94310096560983	0	1	0	0	0.0014196950302745	0.34867257579389	0.348165761065684	0.252242310175796	0.460246157195562
"FANCD2"	0	0	0.253	0	0	0	1.1131074426377	0	0.947966364208165	0	0	0.00138672104372273	0.348663211884704	0.348314195002692	0.245891951385608	0.460246157195562
"LYRM4"	0	0	0.048	0	0	0	1.56716173728402	0	0.902011326064477	0	0	0.00112623382870775	0.348655716985124	0.347082985486348	0.269359164889357	0.460246157195562
"MYCBP"	0	0	0.165	0	0	0	1.22413732214893	0	0.904503998290501	0	0	0.00104963658791596	0.348650363576963	0.346237727696665	0.280777794861974	0.460246157195562
"KLHL32"	0	0	0.071	0	0	0	1.46178612567212	0	0.920810971473853	0	0	0.00105586877536913	0.348627119589447	0.345821297604868	0.27771153525795	0.460246157195562
"BTN2A2"	0	0	0.081	0	0	0	1.42461448837614	0	0.928570992892846	0	0	0.00103495923714406	0.348621604218578	0.345707595507859	0.280471759247731	0.460246157195562
"FAM133B"	0	0	0.092	0	0	0	1.38765637951078	0	0.88033246437348	0	0	0.00101813017710875	0.348600058349739	0.34591264896869	0.283224113793138	0.460246157195562
"HPS6"	0	0	0.085	0	0	0	-3.35503321316502	1	0.887560282458522	0	0	0.00795035620160917	0.34859487461331	0.333721340485544	0.178805414133744	0.771083284789706
"SMIM24"	0	0	0	0	0	0	1.9368043068387	0	1	0	0	0.00141760575054579	0.34857927967393	0.348088165116688	0.252214241067721	0.460246157195562
"TCOF1"	0	0	0.104	0	0	0	1.35163652878353	0	0.944584839038867	0	0	0.00100678590226663	0.348569680524919	0.346131507785323	0.285021179638148	0.460246157195562
"SPO11"	0	0	0.273	0	0	0	1.09275960456305	0	0.523088481577084	0	0	0.00150777220560791	0.348562168091846	0.349356840518722	0.235826514338424	0.460246157195562
"VPS39"	0	0	0.265	1	0	1	2.29690222296333	0	0.923421893104631	0	0	0.0581811661717207	0.348559458030528	0.320171871844582	9.16547073288623e-20	0.962289678212753
"TTC39A"	0	0	0	0	0	0	1.93503572258543	0	0.823051962574423	0	0	0.00141702087769548	0.348553077978967	0.348057532442638	0.252206357483796	0.460246157195562
"TAS2R31"	0	0	0	0	0	0	-6.35848789064325	1	0.921674395222053	0	0	0.0166207784091748	0.348550046055996	0.332412193752649	0.101409076492351	0.953491947727692
"KCNA6"	0	0	0.109	0	0	0	1.33758029792433	0	0.860003193734119	0	0	0.0010041919572006	0.348548933491377	0.346126200584741	0.2847556348076	0.460246157195562
"B4GALNT3"	0	0	0.165	0	0	0	1.22151911241445	0	0.943634484740563	0	0	0.00105106423865997	0.348545980556862	0.346110988122513	0.280629653009142	0.460246157195562
"OSTF1"	0	0	0.127	0	0	0	1.29413520089381	0	0.917182576089717	0	0	0.00100405097902139	0.348545953412676	0.345234410251927	0.283681572723399	0.460246157195562
